State_ID,State,Sex,Age Group,Education Level,Place of Birth,Year,Indicator,Count,Rate,filter1,filter2,filter1_nal
29,Tlaxcala,All sexes,40+,All levels,All places,2015,Low birthweight,45,13.93,age15,,
29,Tlaxcala,All sexes,All ages, High,All places,2010,Low birthweight,329,5.66,edu10,,
29,Tlaxcala,Female,All ages,All levels,All places,2016,Congenital anomalies,657,5.68,sex16,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2014,Congenital anomalies,37,9.66,place14,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2015,Low birthweight,318,6.66,age15,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2014,Congenital anomalies,252,5,age14,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2011,Total fertility rate,5,1.45,place11,,
29,Tlaxcala,Female,All ages,All levels,All places,2008,Congenital anomalies,1378,12.06,sex08,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2009,Cesarean birth,5997,47.55,age09,,
29,Tlaxcala,Female,All ages,All levels,All places,2009,Total fertility rate,27,0.23,sex09,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2010,Cesarean birth,86,29.55,place10,,
29,Tlaxcala,All sexes,All ages,College >,All places,2015,Low birthweight,206,5.78,edu15,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2014,Births registered within a year,23789,94.02,time,map2014,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2010,Births,4895,100,edu10,,
29,Tlaxcala,Male,All ages,All levels,All places,2015,Cesarean birth,6305,50.17,sex15,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2017,Congenital anomalies,709,5.35,age17,,
29,Tlaxcala,All sexes, <15,All levels,All places,2012,Congenital anomalies,31,6.09,age12,,
29,Tlaxcala,Female,All ages,All levels,All places,2010,Total fertility rate,14,0.12,sex10,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2012,Congenital anomalies,46,14.47,place12,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2010,Births registered within a year,4201,92.41,age10,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2009,Low birthweight,147,5.91,age09,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2011,Congenital anomalies,732,6.94,edu11,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2012,Births registered within a year,25032,93.5,time,map2012,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2016,Total fertility rate,438,1.86,place16,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2008,Congenital anomalies,1,6.25,sex08,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2012,Births,11263,100,edu12,,
29,Tlaxcala,All sexes,40+,All levels,All places,2014,Cesarean birth,233,61.8,age14,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2009,Congenital anomalies,236,9.48,age09,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2013,Total fertility rate,6,0.04,age13,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2015,Cesarean birth,6895,49.52,age15,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2015,Cesarean birth,2033,42.58,age15,,
29,Tlaxcala,All sexes, <15,All levels,All places,2010,Births,318,100,age10,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2008,Congenital anomalies,646,13.32,edu08,,
29,Tlaxcala,All sexes,Unknown,All levels,All places,2011,Births registered within a year,3,100,age11,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2008,Total fertility rate,3,0.67,place08,,
29,Tlaxcala,All sexes,All ages, High,All places,2016,Cesarean birth,3727,50.34,edu16,,
29,Tlaxcala,All sexes,All ages, High,All places,2010,Total fertility rate,11,0.19,edu10,,
29,Tlaxcala,All sexes,All ages, High,All places,2008,Congenital anomalies,548,10.68,edu08,,
29,Tlaxcala,All sexes,All ages,College >,All places,2016,Premature birth,271,6.98,edu16,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2011,Congenital anomalies,1842,7.17,time,map2011,
29,Tlaxcala,All sexes,16-19,All levels,All places,2010,Low birthweight,211,6.32,age10,,
29,Tlaxcala,Female,All ages,All levels,All places,2014,Total fertility rate,7,0.06,sex14,,
29,Tlaxcala,All sexes,All ages, High,All places,2015,Births,7669,100,edu15,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2015,Births,24476,100,place15,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2012,Low birthweight,645,5.73,edu12,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2008,Cesarean birth,6,37.5,sex08,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2016,Births registered within a year,12717,94.32,age16,,
29,Tlaxcala,Male,All ages,All levels,All places,2015,Births,12567,100,sex15,,
29,Tlaxcala,Female,All ages,All levels,All places,2016,Total fertility rate,207,1.79,sex16,,
29,Tlaxcala,All sexes,40+,All levels,All places,2011,Cesarean birth,223,60.27,age11,,
29,Tlaxcala,All sexes,All ages,College >,All places,2008,Cesarean birth,1894,63.96,edu08,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2015,Total fertility rate,6,0.19,edu15,,
29,Tlaxcala,All sexes,All ages,   None,All places,2009,Cesarean birth,240,28.71,edu09,,
29,Tlaxcala,All sexes,All ages,   None,All places,2009,Total fertility rate,2,0.24,edu09,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2010,Premature birth,193,5.78,age10,,
29,Tlaxcala,All sexes,All ages,   None,All places,2011,Premature birth,20,6.08,edu11,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2012,Births registered within a year,4875,93.36,age12,,
29,Tlaxcala,All sexes,All ages, High,All places,2010,Congenital anomalies,381,6.56,edu10,,
29,Tlaxcala,All sexes,All ages,   None,All places,2008,Premature birth,82,6.25,edu08,,
29,Tlaxcala,All sexes,All ages,College >,All places,2009,Births registered within a year,2488,89.69,edu09,,
29,Tlaxcala,All sexes, <15,All levels,All places,2010,Cesarean birth,145,45.6,age10,,
29,Tlaxcala,All sexes,All ages, High,All places,2009,Cesarean birth,3014,52.6,edu09,,
29,Tlaxcala,Male,All ages,All levels,All places,2015,Premature birth,825,6.56,sex15,,
29,Tlaxcala,Male,All ages,All levels,All places,2008,Total fertility rate,19,0.16,sex08,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2008,Premature birth,440,4.91,edu08,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2011,Births,25332,100,place11,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2012,Births,26441,100,place12,,
29,Tlaxcala,All sexes,All ages, High,All places,2015,Births registered within a year,7255,94.6,edu15,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2011,Low birthweight,1404,5.54,place11,,
29,Tlaxcala,All sexes,All ages,College >,All places,2017,Births registered within a year,3885,94.32,edu17,,
29,Tlaxcala,All sexes,40+,All levels,All places,2008,Low birthweight,46,11.06,age08,,
29,Tlaxcala,Male,All ages,All levels,All places,2016,Total fertility rate,235,1.94,sex16,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2011,Congenital anomalies,1811,7.15,place11,,
29,Tlaxcala,All sexes,All ages,College >,All places,2010,Congenital anomalies,240,8.35,edu10,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2017,Premature birth,287,6.22,age17,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2014,Total fertility rate,10,0.07,age14,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2012,Births,4,100,sex12,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2011,Births,344,100,place11,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2017,Births registered within a year,22467,94.73,place17,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2013,Premature birth,159,5.4,age13,,
29,Tlaxcala,Female,All ages,All levels,All places,2010,Births,11673,100,sex10,,
29,Tlaxcala,Male,All ages,All levels,All places,2009,Premature birth,733,5.97,sex09,,
29,Tlaxcala,All sexes,All ages,   None,All places,2014,Low birthweight,13,6.53,edu14,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2008,Births,2208,100,age08,,
29,Tlaxcala,Male,All ages,All levels,All places,2016,Low birthweight,784,6.48,sex16,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2013,Births,25967,89.24,time,map2013,
29,Tlaxcala,All sexes,All ages, High,All places,2014,Births,7613,100,edu14,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2015,Births,3230,100,edu15,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2015,Premature birth,1571,6.34,time,map2015,
29,Tlaxcala,All sexes,All ages,College >,All places,2014,Births registered within a year,3269,93.32,edu14,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2008,Births,22760,100,place08,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2015,Cesarean birth,12452,50.24,time,map2015,
29,Tlaxcala,All sexes,All ages, High,All places,2014,Congenital anomalies,460,6.04,edu14,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2015,Births,24786,100,time,map2015,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2011,Premature birth,1431,5.65,place11,,
29,Tlaxcala,All sexes,All ages, High,All places,2009,Premature birth,332,5.79,edu09,,
29,Tlaxcala,Female,All ages,All levels,All places,2016,Cesarean birth,5746,49.67,sex16,,
29,Tlaxcala,All sexes, <15,All levels,All places,2013,Congenital anomalies,4,5.48,age13,,
29,Tlaxcala,All sexes, <15,All levels,All places,2008,Low birthweight,7,9.21,age08,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2011,Congenital anomalies,31,9.01,place11,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2015,Births registered within a year,285,91.94,place15,,
29,Tlaxcala,All sexes, <15,All levels,All places,2017,Low birthweight,44,8.48,age17,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2014,Premature birth,202,5.48,edu14,,
29,Tlaxcala,All sexes,All ages,College >,All places,2014,Births,3503,100,edu14,,
29,Tlaxcala,All sexes,40+,All levels,All places,2008,Total fertility rate,2,0.48,age08,,
29,Tlaxcala,All sexes,All ages, High,All places,2013,Births,7656,100,edu13,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2014,Total fertility rate,2,0.05,edu14,,
29,Tlaxcala,Female,All ages,All levels,All places,2016,Births,11569,100,sex16,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2008,Births registered within a year,4685,86.94,age08,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2016,Congenital anomalies,604,6.71,edu16,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2014,Low birthweight,39,10.18,place14,,
29,Tlaxcala,Male,All ages,All levels,All places,2017,Births registered within a year,11327,94.38,sex17,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2012,Total fertility rate,19,0.17,edu12,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2010,Births,23336,100,place10,,
29,Tlaxcala,All sexes,40+,All levels,All places,2011,Premature birth,33,8.92,age11,,
29,Tlaxcala,Female,All ages,All levels,All places,2008,Total fertility rate,28,0.25,sex08,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2017,Births registered within a year,4394,95.19,age17,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2008,Low birthweight,766,8.55,edu08,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2009,Births registered within a year,2253,90.52,age09,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2009,Births registered within a year,8552,90.09,edu09,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2013,Congenital anomalies,194,4.9,edu13,,
29,Tlaxcala,All sexes,Unknown,All levels,All places,2017,Births registered within a year,1,100,age17,,
29,Tlaxcala,All sexes,All ages,   None,All places,2016,Congenital anomalies,5,3.13,edu16,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2008,Cesarean birth,852,38.59,age08,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2010,Premature birth,648,5.45,age10,,
29,Tlaxcala,All sexes,All ages,College >,All places,2009,Congenital anomalies,286,10.31,edu09,,
29,Tlaxcala,Female,All ages,All levels,All places,2015,Premature birth,746,6.11,sex15,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2011,Low birthweight,249,5.08,age11,,
29,Tlaxcala,All sexes,All ages,College >,All places,2011,Total fertility rate,1,0.03,edu11,,
29,Tlaxcala,Female,All ages,All levels,All places,2008,Cesarean birth,5138,44.98,sex08,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2008,Total fertility rate,12,0.25,edu08,,
29,Tlaxcala,All sexes,All ages,All levels,Unknown,2012,Cesarean birth,6,54.55,place12,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2012,Congenital anomalies,683,6.06,edu12,,
29,Tlaxcala,All sexes,All ages,College >,All places,2008,Births registered within a year,2561,86.49,edu08,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2014,Cesarean birth,12833,51.5,place14,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2015,Births,5272,100,age15,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2017,Premature birth,1532,6.46,place17,,
29,Tlaxcala,All sexes, <15,All levels,All places,2012,Low birthweight,44,8.64,age12,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2008,Premature birth,120,5.43,age08,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2010,Premature birth,564,5.85,edu10,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2017,Congenital anomalies,222,4.81,age17,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2015,Congenital anomalies,272,5.7,age15,,
29,Tlaxcala,All sexes, <15,All levels,All places,2015,Low birthweight,52,10.57,age15,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2017,Cesarean birth,3108,59.68,age17,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2013,Low birthweight,31,9.57,place13,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2009,Births,9493,100,edu09,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2008,Cesarean birth,1195,4.6,time,map2008,
29,Tlaxcala,All sexes,All ages,   None,All places,2008,Low birthweight,109,8.3,edu08,,
29,Tlaxcala,All sexes,All ages,   None,All places,2012,Low birthweight,12,4.46,edu12,,
29,Tlaxcala,Male,All ages,All levels,All places,2011,Cesarean birth,6605,50.55,sex11,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2014,Births registered within a year,1,100,sex14,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2009,Total fertility rate,23,0.24,edu09,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2010,Cesarean birth,1552,5.76,time,map2010,
29,Tlaxcala,All sexes,40+,All levels,All places,2012,Cesarean birth,248,68.32,age12,,
29,Tlaxcala,All sexes,All ages,   None,All places,2014,Congenital anomalies,9,4.52,edu14,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2009,Low birthweight,21,6.42,place09,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2015,Births registered within a year,9598,94.45,edu15,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2010,Congenital anomalies,659,6.84,edu10,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2015,Total fertility rate,9,0.09,edu15,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2017,Cesarean birth,1159,42.45,edu17,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2010,Cesarean birth,5664,47.6,age10,,
29,Tlaxcala,All sexes,All ages,College >,All places,2011,Births,3213,100,edu11,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2008,Congenital anomalies,299,13.54,age08,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2009,Low birthweight,262,5.08,edu09,,
29,Tlaxcala,All sexes, <15,All levels,All places,2009,Births registered within a year,109,92.37,age09,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2011,Total fertility rate,18,0.17,edu11,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2010,Cesarean birth,2096,42.82,edu10,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2011,Births,14304,100,age11,,
29,Tlaxcala,All sexes,All ages,College >,All places,2015,Congenital anomalies,184,5.17,edu15,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2016,Births,23493,100,place16,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2012,Cesarean birth,3138,56.5,age12,,
29,Tlaxcala,All sexes,All ages,All levels,Street,2012,Births,2,100,place12,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2012,Cesarean birth,7318,48.39,age12,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2013,Births registered within a year,2809,95.35,age13,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2013,Congenital anomalies,1378,5.37,place13,,
29,Tlaxcala,Male,All ages,All levels,All places,2017,Low birthweight,756,6.3,sex17,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2013,Births registered within a year,12942,94.77,age13,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2008,Cesarean birth,5380,43.51,age08,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2013,Births registered within a year,2973,10.22,time,map2013,
29,Tlaxcala,All sexes,All ages,College >,All places,2009,Low birthweight,142,5.12,edu09,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2008,Cesarean birth,2796,51.88,age08,,
29,Tlaxcala,All sexes,40+,All levels,All places,2016,Births registered within a year,301,94.36,age16,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2008,Congenital anomalies,1087,12.14,edu08,,
29,Tlaxcala,Female,All ages,All levels,All places,2011,Low birthweight,698,5.54,sex11,,
29,Tlaxcala,All sexes,All ages,College >,All places,2013,Low birthweight,185,5.56,edu13,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2015,Low birthweight,699,6.88,edu15,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2012,Total fertility rate,10,0.18,age12,,
29,Tlaxcala,All sexes, <15,All levels,All places,2013,Low birthweight,5,6.85,age13,,
29,Tlaxcala,All sexes,Unknown,All levels,All places,2017,Low birthweight,1,100,age17,,
29,Tlaxcala,All sexes,All ages,   None,All places,2011,Low birthweight,17,5.17,edu11,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2014,Total fertility rate,17,0.07,place14,,
29,Tlaxcala,All sexes, <15,All levels,All places,2017,Premature birth,36,6.94,age17,,
29,Tlaxcala,Female,All ages,All levels,All places,2010,Congenital anomalies,777,6.66,sex10,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2013,Births registered within a year,3769,95.1,edu13,,
29,Tlaxcala,All sexes,40+,All levels,All places,2009,Congenital anomalies,48,12.44,age09,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2017,Congenital anomalies,1264,5.29,time,map2017,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2016,Cesarean birth,4137,45.96,edu16,,
29,Tlaxcala,All sexes,40+,All levels,All places,2014,Births registered within a year,355,94.16,age14,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2017,Cesarean birth,4400,45.67,edu17,,
29,Tlaxcala,Female,All ages,All levels,All places,2010,Premature birth,633,5.42,sex10,,
29,Tlaxcala,All sexes,All ages,   None,All places,2011,Total fertility rate,1,0.3,edu11,,
29,Tlaxcala,All sexes,40+,All levels,All places,2010,Congenital anomalies,23,10.55,age10,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2008,Congenital anomalies,93,20.81,place08,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2015,Congenital anomalies,685,4.92,age15,,
29,Tlaxcala,All sexes,All ages,College >,All places,2017,Cesarean birth,2789,67.71,edu17,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2013,Cesarean birth,6651,48.7,age13,,
29,Tlaxcala,Male,All ages,All levels,All places,2010,Total fertility rate,29,0.24,sex10,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2012,Births registered within a year,4,100,sex12,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2010,Births registered within a year,4552,92.99,edu10,,
29,Tlaxcala,All sexes,All ages, High,All places,2009,Births registered within a year,5112,89.21,edu09,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2010,Births,3309,12.28,time,map2010,
29,Tlaxcala,All sexes,30-39,All levels,All places,2014,Low birthweight,321,6.1,age14,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2009,Congenital anomalies,523,10.14,edu09,,
29,Tlaxcala,Female,All ages,All levels,All places,2012,Cesarean birth,6418,48.74,sex12,,
29,Tlaxcala,All sexes, <15,All levels,All places,2008,Births,76,100,age08,,
29,Tlaxcala,All sexes,All ages, High,All places,2011,Births registered within a year,6261,93.41,edu11,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2011,Births registered within a year,313,90.99,place11,,
29,Tlaxcala,Male,All ages,All levels,All places,2016,Premature birth,803,6.64,sex16,,
29,Tlaxcala,All sexes,All ages,   None,All places,2010,Births,409,100,edu10,,
29,Tlaxcala,All sexes,40+,All levels,All places,2016,Premature birth,36,11.29,age16,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2011,Low birthweight,25,7.27,place11,,
29,Tlaxcala,All sexes, <15,All levels,All places,2010,Low birthweight,30,9.43,age10,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2013,Births,25643,100,place13,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2012,Low birthweight,32,10.06,place12,,
29,Tlaxcala,Male,All ages,All levels,All places,2012,Births registered within a year,12655,93.05,sex12,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2016,Births registered within a year,22256,94.05,time,map2016,
29,Tlaxcala,All sexes,30-39,All levels,All places,2010,Births,4546,100,age10,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2012,Cesarean birth,5060,44.93,edu12,,
29,Tlaxcala,Male,All ages,All levels,All places,2008,Cesarean birth,5336,45.34,sex08,,
29,Tlaxcala,All sexes,All ages, High,All places,2011,Congenital anomalies,442,6.59,edu11,,
29,Tlaxcala,All sexes,All ages, High,All places,2008,Births,5129,100,edu08,,
29,Tlaxcala,All sexes,All ages,   None,All places,2008,Total fertility rate,2,0.15,edu08,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2012,Premature birth,259,5.56,edu12,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2010,Total fertility rate,42,0.18,place10,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2014,Premature birth,291,5.77,age14,,
29,Tlaxcala,All sexes, <15,All levels,All places,2015,Births registered within a year,463,94.11,age15,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2014,Premature birth,1532,6.06,time,map2014,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2014,Births,3686,100,edu14,,
29,Tlaxcala,All sexes,All ages,   None,All places,2015,Premature birth,11,6.75,edu15,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2016,Births registered within a year,3030,94.19,edu16,,
29,Tlaxcala,All sexes,All ages,All levels,Street,2012,Births registered within a year,2,100,place12,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2014,Cesarean birth,3138,59.64,age14,,
29,Tlaxcala,All sexes,40+,All levels,All places,2014,Low birthweight,26,6.9,age14,,
29,Tlaxcala,All sexes, <15,All levels,All places,2014,Total fertility rate,1,0.21,age14,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2010,Cesarean birth,2598,57.15,age10,,
29,Tlaxcala,All sexes,40+,All levels,All places,2009,Cesarean birth,241,62.44,age09,,
29,Tlaxcala,All sexes,All ages,  Elementary,All places,2008,Births,4849,100,edu08,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2008,Births registered within a year,15,93.75,sex08,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2008,Low birthweight,232,10.51,age08,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2017,Total fertility rate,198,1.49,age17,,
29,Tlaxcala,Female,All ages,All levels,All places,2013,Total fertility rate,11,0.09,sex13,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2014,Total fertility rate,3,0.06,age14,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2009,Low birthweight,482,5.08,edu09,,
29,Tlaxcala,All sexes,40+,All levels,All places,2014,Births,377,100,age14,,
29,Tlaxcala,All sexes,40+,All levels,All places,2008,Congenital anomalies,79,18.99,age08,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2017,Total fertility rate,89,0.92,edu17,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2012,Cesarean birth,107,33.65,place12,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2014,Births,5262,100,age14,,
29,Tlaxcala,All sexes, <15,All levels,All places,2014,Births,479,100,age14,,
29,Tlaxcala,Female,All ages,All levels,All places,2014,Premature birth,700,5.61,sex14,,
29,Tlaxcala,All sexes,All ages,All levels,Unknown,2008,Cesarean birth,1,100,place08,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2011,Premature birth,28,8.14,place11,,
29,Tlaxcala,All sexes, <15,All levels,All places,2015,Congenital anomalies,29,5.89,age15,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2011,Total fertility rate,44,0.17,time,map2011,
29,Tlaxcala,All sexes,40+,All levels,All places,2010,Premature birth,19,8.72,age10,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2013,Births,2946,100,age13,,
29,Tlaxcala,All sexes, <15,All levels,All places,2008,Cesarean birth,29,38.16,age08,,
29,Tlaxcala,All sexes,30-39,All levels,All places,2015,Total fertility rate,5,0.09,age15,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2012,Congenital anomalies,1740,6.5,time,map2012,
29,Tlaxcala,Female,All ages,All levels,All places,2014,Low birthweight,689,5.52,sex14,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2013,Congenital anomalies,714,5.23,age13,,
29,Tlaxcala,Male,All ages,All levels,All places,2016,Births registered within a year,11344,93.78,sex16,,
29,Tlaxcala,All sexes,All ages, High,All places,2012,Births registered within a year,6718,93.38,edu12,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2010,Low birthweight,640,5.38,age10,,
29,Tlaxcala,Male,All ages,All levels,All places,2014,Births registered within a year,12015,93.71,sex14,,
29,Tlaxcala,All sexes,16-19,All levels,All places,2015,Births,4775,100,age15,,
29,Tlaxcala,Unknown,All ages,All levels,All places,2008,Low birthweight,2,12.5,sex08,,
29,Tlaxcala,All sexes,40+,All levels,All places,2009,Low birthweight,36,9.33,age09,,
29,Tlaxcala,All sexes,20-29,All levels,All places,2008,Births registered within a year,10883,88.01,age08,,
29,Tlaxcala,All sexes,All ages,College >,All places,2015,Births,3562,100,edu15,,
29,Tlaxcala,All sexes,All ages,College >,All places,2015,Births registered within a year,3378,94.83,edu15,,
29,Tlaxcala,Female,All ages,All levels,All places,2015,Cesarean birth,6147,50.31,sex15,,
29,Tlaxcala,All sexes,All ages,All levels,Health facility,2009,Total fertility rate,54,0.23,place09,,
29,Tlaxcala,All sexes,All ages,College >,All places,2011,Births registered within a year,2938,91.44,edu11,,
29,Tlaxcala,All sexes,All ages,All levels,Home,2016,Congenital anomalies,18,10.47,place16,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2010,Low birthweight,215,0.8,time,map2010,
29,Tlaxcala,All sexes,All ages,All levels,All places,2014,Congenital anomalies,1512,5.98,time,map2014,
29,Tlaxcala,All sexes,16-19,All levels,All places,2011,Premature birth,242,4.94,age11,,
29,Tlaxcala,All sexes,All ages,   None,All places,2008,Congenital anomalies,221,16.83,edu08,,
29,Tlaxcala,All sexes,All ages,  Middle,All places,2014,Congenital anomalies,597,5.8,edu14,,
29,Tlaxcala,All sexes,All ages,All levels,All places,2014,Low birthweight,1480,5.85,time,map2014,
29,Tlaxcala,All sexes,16-19,All levels,All places,2010,Congenital anomalies,253,7.58,age10,,
29,Tlaxcala,All sexes, <15,All levels,All places,2012,Cesarean birth,232,45.58,age12,,
